effect_allele	p_nominal	beta	OR	log_OR	se	z_score	trait	PMID	used_file	snp_id	chr	pos	MAF
T	0.11	NA	1.04	0.0392207131532813	0.0245406591816402	1.59819313992282	Rheumatoid_arthritis	24390342	/nfs/team151_data03/PublicData/GWAS_summary_stats/Rheumatoid_arthritis/hg19_gwas_ra_okada_4_19_1.tab	rs72758198	9	121058122	0.116279069767442
T	0.054	NA	1.04	0.0392207131532813	0.0203549764922951	1.92683657326391	Rheumatoid_arthritis	24390342	/nfs/team151_data03/PublicData/GWAS_summary_stats/Rheumatoid_arthritis/hg19_gwas_ra_okada_4_19_1.tab	rs6478496	9	121058214	0.267441860465116
T	0.054	NA	0.97	-0.0304592074847086	0.0158078831943246	-1.92683657326391	Rheumatoid_arthritis	24390342	/nfs/team151_data03/PublicData/GWAS_summary_stats/Rheumatoid_arthritis/hg19_gwas_ra_okada_4_19_1.tab	rs7854793	9	121058650	0.267441860465116
A	0.054	NA	1.04	0.0392207131532813	0.0203549764922951	1.92683657326391	Rheumatoid_arthritis	24390342	/nfs/team151_data03/PublicData/GWAS_summary_stats/Rheumatoid_arthritis/hg19_gwas_ra_okada_4_19_1.tab	rs1924081	9	121060169	0.267441860465116
A	0.00074	NA	0.95	-0.0512932943875506	0.0152011044999651	-3.37431364856865	Rheumatoid_arthritis	24390342	/nfs/team151_data03/PublicData/GWAS_summary_stats/Rheumatoid_arthritis/hg19_gwas_ra_okada_4_19_1.tab	rs10985140	9	121060559	0.476744186046512
A	0.055	NA	1.04	0.0392207131532813	0.0204394179350548	1.91887622621658	Rheumatoid_arthritis	24390342	/nfs/team151_data03/PublicData/GWAS_summary_stats/Rheumatoid_arthritis/hg19_gwas_ra_okada_4_19_1.tab	rs7035370	9	121060668	0.267441860465116
A	0.49	NA	0.99	-0.0100503358535015	0.0145591878664388	-0.690308823933034	Rheumatoid_arthritis	24390342	/nfs/team151_data03/PublicData/GWAS_summary_stats/Rheumatoid_arthritis/hg19_gwas_ra_okada_4_19_1.tab	rs113332654	9	121060975	0.104651162790698
G	0.055	NA	0.97	-0.0304592074847086	0.0158734612835162	-1.91887622621658	Rheumatoid_arthritis	24390342	/nfs/team151_data03/PublicData/GWAS_summary_stats/Rheumatoid_arthritis/hg19_gwas_ra_okada_4_19_1.tab	rs2416813	9	121061354	0.267441860465116
A	0.49	NA	1.01	0.00995033085316809	0.0144143179229205	0.690308823933034	Rheumatoid_arthritis	24390342	/nfs/team151_data03/PublicData/GWAS_summary_stats/Rheumatoid_arthritis/hg19_gwas_ra_okada_4_19_1.tab	rs2109892	9	121061530	0.104651162790698
A	0.075	NA	0.95	-0.0512932943875506	0.0288089422441368	-1.78046434169203	Rheumatoid_arthritis	24390342	/nfs/team151_data03/PublicData/GWAS_summary_stats/Rheumatoid_arthritis/hg19_gwas_ra_okada_4_19_1.tab	rs2416814	9	121061646	0.0813953488372093
T	0.42	NA	1.03	0.0295588022415444	0.0366542949492449	0.80642124701824	Rheumatoid_arthritis	24390342	/nfs/team151_data03/PublicData/GWAS_summary_stats/Rheumatoid_arthritis/hg19_gwas_ra_okada_4_19_1.tab	rs1179766	9	121061694	0.104651162790698
A	0.1	NA	1.05	0.048790164169432	0.029662313636903	1.64485362695147	Rheumatoid_arthritis	24390342	/nfs/team151_data03/PublicData/GWAS_summary_stats/Rheumatoid_arthritis/hg19_gwas_ra_okada_4_19_1.tab	rs2416815	9	121061743	0.0872093023255814
T	0.055	NA	1.04	0.0392207131532813	0.0204394179350548	1.91887622621658	Rheumatoid_arthritis	24390342	/nfs/team151_data03/PublicData/GWAS_summary_stats/Rheumatoid_arthritis/hg19_gwas_ra_okada_4_19_1.tab	rs758958	9	121062571	0.267441860465116
T	0.0032	NA	1.05	0.048790164169432	0.0165511431854694	2.94784255218491	Rheumatoid_arthritis	24390342	/nfs/team151_data03/PublicData/GWAS_summary_stats/Rheumatoid_arthritis/hg19_gwas_ra_okada_4_19_1.tab	rs4570235	9	121063008	0.424418604651163
A	0.099	NA	0.95	-0.0512932943875506	0.0310921012750041	-1.64972106368336	Rheumatoid_arthritis	24390342	/nfs/team151_data03/PublicData/GWAS_summary_stats/Rheumatoid_arthritis/hg19_gwas_ra_okada_4_19_1.tab	rs78314759	9	121063503	0.0872093023255814
T	0.00046	NA	0.95	-0.0512932943875506	0.0146425563853792	-3.50302864046115	Rheumatoid_arthritis	24390342	/nfs/team151_data03/PublicData/GWAS_summary_stats/Rheumatoid_arthritis/hg19_gwas_ra_okada_4_19_1.tab	rs1323471	9	121064037	0.470930232558139
G	0.00046	NA	0.95	-0.0512932943875506	0.0146425563853792	-3.50302864046115	Rheumatoid_arthritis	24390342	/nfs/team151_data03/PublicData/GWAS_summary_stats/Rheumatoid_arthritis/hg19_gwas_ra_okada_4_19_1.tab	rs1323472	9	121064057	0.470930232558139
T	0.052	NA	1.04	0.0392207131532813	0.0201842580990508	1.94313375110507	Rheumatoid_arthritis	24390342	/nfs/team151_data03/PublicData/GWAS_summary_stats/Rheumatoid_arthritis/hg19_gwas_ra_okada_4_19_1.tab	rs1323473	9	121064198	0.267441860465116
T	0.5	NA	1.01	0.00995033085316809	0.0147523825977718	0.674489750196082	Rheumatoid_arthritis	24390342	/nfs/team151_data03/PublicData/GWAS_summary_stats/Rheumatoid_arthritis/hg19_gwas_ra_okada_4_19_1.tab	rs112152716	9	121064902	0.104651162790698
T	0.11	NA	1.04	0.0392207131532813	0.0245406591816402	1.59819313992282	Rheumatoid_arthritis	24390342	/nfs/team151_data03/PublicData/GWAS_summary_stats/Rheumatoid_arthritis/hg19_gwas_ra_okada_4_19_1.tab	rs80195731	9	121065685	0.116279069767442
G	0.11	NA	0.96	-0.0408219945202552	0.0255425915056966	-1.59819313992282	Rheumatoid_arthritis	24390342	/nfs/team151_data03/PublicData/GWAS_summary_stats/Rheumatoid_arthritis/hg19_gwas_ra_okada_4_19_1.tab	rs72758201	9	121065939	0.116279069767442
G	0.1	NA	1.05	0.048790164169432	0.029662313636903	1.64485362695147	Rheumatoid_arthritis	24390342	/nfs/team151_data03/PublicData/GWAS_summary_stats/Rheumatoid_arthritis/hg19_gwas_ra_okada_4_19_1.tab	rs10985143	9	121066732	0.0813953488372093
A	0.11	NA	1.04	0.0392207131532813	0.0245406591816402	1.59819313992282	Rheumatoid_arthritis	24390342	/nfs/team151_data03/PublicData/GWAS_summary_stats/Rheumatoid_arthritis/hg19_gwas_ra_okada_4_19_1.tab	rs112944877	9	121067491	0.116279069767442
A	0.052	NA	1.04	0.0392207131532813	0.0201842580990508	1.94313375110507	Rheumatoid_arthritis	24390342	/nfs/team151_data03/PublicData/GWAS_summary_stats/Rheumatoid_arthritis/hg19_gwas_ra_okada_4_19_1.tab	rs2416816	9	121068260	0.267441860465116
T	0.0027	NA	0.95	-0.0512932943875506	0.0170978959213045	-2.99997699270339	Rheumatoid_arthritis	24390342	/nfs/team151_data03/PublicData/GWAS_summary_stats/Rheumatoid_arthritis/hg19_gwas_ra_okada_4_19_1.tab	rs10818502	9	121069074	0.424418604651163
A	0.49	NA	1.02	0.0198026272961797	0.0286866205524569	0.690308823933034	Rheumatoid_arthritis	24390342	/nfs/team151_data03/PublicData/GWAS_summary_stats/Rheumatoid_arthritis/hg19_gwas_ra_okada_4_19_1.tab	rs2109893	9	121070309	0.104651162790698
A	0.053	NA	1.04	0.0392207131532813	0.0202699307495286	1.93492092488739	Rheumatoid_arthritis	24390342	/nfs/team151_data03/PublicData/GWAS_summary_stats/Rheumatoid_arthritis/hg19_gwas_ra_okada_4_19_1.tab	rs2109894	9	121070343	0.267441860465116
A	0.0026	NA	0.95	-0.0512932943875506	0.0170327351840539	-3.01145375849978	Rheumatoid_arthritis	24390342	/nfs/team151_data03/PublicData/GWAS_summary_stats/Rheumatoid_arthritis/hg19_gwas_ra_okada_4_19_1.tab	rs10760141	9	121071177	0.424418604651163
T	0.092	NA	1.05	0.048790164169432	0.0289566049440742	1.68494076787191	Rheumatoid_arthritis	24390342	/nfs/team151_data03/PublicData/GWAS_summary_stats/Rheumatoid_arthritis/hg19_gwas_ra_okada_4_19_1.tab	rs10985145	9	121072763	0.0872093023255814
T	0.48	NA	1.02	0.0198026272961797	0.0280370316320984	0.706302562840088	Rheumatoid_arthritis	24390342	/nfs/team151_data03/PublicData/GWAS_summary_stats/Rheumatoid_arthritis/hg19_gwas_ra_okada_4_19_1.tab	rs16910300	9	121072921	0.104651162790698
T	0.0029	NA	1.05	0.048790164169432	0.0163827435273277	2.97814368442296	Rheumatoid_arthritis	24390342	/nfs/team151_data03/PublicData/GWAS_summary_stats/Rheumatoid_arthritis/hg19_gwas_ra_okada_4_19_1.tab	rs10760142	9	121073276	0.424418604651163
T	0.49	NA	1.02	0.0198026272961797	0.0286866205524569	0.690308823933034	Rheumatoid_arthritis	24390342	/nfs/team151_data03/PublicData/GWAS_summary_stats/Rheumatoid_arthritis/hg19_gwas_ra_okada_4_19_1.tab	rs73662477	9	121073421	0.104651162790698
A	0.12	NA	1.04	0.0392207131532813	0.0252259964341954	1.55477359459685	Rheumatoid_arthritis	24390342	/nfs/team151_data03/PublicData/GWAS_summary_stats/Rheumatoid_arthritis/hg19_gwas_ra_okada_4_19_1.tab	rs72760205	9	121073426	0.116279069767442
A	0.12	NA	1.04	0.0392207131532813	0.0252259964341954	1.55477359459685	Rheumatoid_arthritis	24390342	/nfs/team151_data03/PublicData/GWAS_summary_stats/Rheumatoid_arthritis/hg19_gwas_ra_okada_4_19_1.tab	rs113277364	9	121073806	0.116279069767442
